first_name,last_name,birthday_formatted,above_18,membership_id
Charles,Jackson,19861105,true,Jackson_0c8c4
Crystal,Sims,19660228,true,Sims_d7b34
Mark,Larson,19520923,true,Larson_2579b
Robert,Owens,20180605,false,Owens_fd76f
Aaron,Juarez,20071106,false,Juarez_46f07
Jonathan,Chen,19571130,true,Chen_d130d
Devon,James,19570822,true,James_e2acc
Michele,Koch,19751225,true,Koch_64ca7
Audrey,Johnson,20000206,true,Johnson_22b2e
Sarah,David,19981216,true,David_39e9f
Jennifer,Whitaker,19710724,true,Whitaker_a8aa9
Scott,Mitchell,19770620,true,Mitchell_ae8c3
Natalie,Woods,19961109,true,Woods_269fb
Terry,Campbell,19830815,true,Campbell_60d76
William,Hall,19871208,true,Hall_0436a
Danielle,Hughes,19970618,true,Hughes_3e922
Carmen,Barajas,19810526,true,Barajas_62836
Gina,Pena,19780306,true,Pena_0acf6
Cynthia,Mccann,19840610,true,Mccann_6da07
Deborah,Duran,19831007,true,Duran_8f088
Ashley,Grant,19771102,true,Grant_16b78
Mr.,Kennedy,20011215,true,Kennedy_6deac
Laura,Turner,19870219,true,Turner_4c31d
Kathryn,Fox,19630527,true,Fox_9f6c0
Mason,Brown,19911126,true,Brown_6c111
Jacqueline,Lee,19730531,true,Lee_b4f0c
Whitney,Davis,20020321,true,Davis_01195
Michael,Hurley,19580726,true,Hurley_cfcca
Carol,Brown,20151016,false,Brown_757e9
Gregory,Perez,19760705,true,Perez_39a82
Angela,Johnson,19840827,true,Johnson_5dcba
Karen,Heath,19870104,true,Heath_6fb91
Michael,Daniels,19680923,true,Daniels_714c3
Donald,Cooper,20061016,false,Cooper_72201
Joseph,Swanson,19571213,true,Swanson_ee566
Sonia,Lynch,19631202,true,Lynch_1a989
Lawrence,Walsh,19810825,true,Walsh_5e021
Michael,Morales,19571116,true,Morales_850dc
Vernon,Hill,19880628,true,Hill_d19f0
Andrew,Spencer,19710522,true,Spencer_3138e
Lee,Peterson,19700811,true,Peterson_13f67
Emily,Hall,19930113,true,Hall_62fbd
Melissa,Sparks,19930802,true,Sparks_a67f3
Julie,Hartman,19930927,true,Hartman_f9d80
Rebecca,Serrano,19650726,true,Serrano_c59d5
Anna,Moore,20000428,true,Moore_c90d0
Natasha,Woods,20151205,false,Woods_e1e10
Samuel,Morrison,19610707,true,Morrison_ad261
Heather,Wood,19761008,true,Wood_3580b
Elizabeth,Barrera,20000816,true,Barrera_10054
Michael,Avila,19530123,true,Avila_70c38
Justin,Lopez,19540506,true,Lopez_834f6
Katherine,Hill,19830918,true,Hill_e971e
Joseph,Mathis,19561031,true,Mathis_6415a
Kristin,Hart,19661217,true,Hart_3b264
Travis,Brewer,20040830,true,Brewer_2de57
Mary,Snyder,20080826,false,Snyder_c4b3a
Juan,Liu,20140127,false,Liu_7ef3a
Sherry,Simpson,19930102,true,Simpson_7f4ee
Lisa,Shaffer,19900129,true,Shaffer_f5f00
Juan,Chapman,19940315,true,Chapman_683c6
Paul,York,20040215,true,York_a38f9
Gina,Taylor,20170503,false,Taylor_11e7e
Jacqueline,Ho,19610131,true,Ho_73551
Nancy,Williams,19970708,true,Williams_c4a1e
Brandon,Nixon,19671224,true,Nixon_40e3a
Mary,Adams,19790426,true,Adams_37b43
Jonathan,Cooley,19931102,true,Cooley_2398c
Valerie,Acosta,19760527,true,Acosta_551d0
Tyler,Rodriguez,19691123,true,Rodriguez_c3743
Terry,Ali,19950604,true,Ali_de8fd
Nancy,Velasquez,19620527,true,Velasquez_75e11
John,Rose,19841105,true,Rose_595bd
Brian,Ramos,20011126,true,Ramos_92f6e
Michael,Knight,19870804,true,Knight_d46f2
Heather,Arroyo,19790709,true,Arroyo_44022
John,Joseph,19820402,true,Joseph_f4c0c
Lori,Larson,19630807,true,Larson_06714
Lindsay,Lopez,19820123,true,Lopez_b6ee8
David,Vazquez,19901206,true,Vazquez_73e4f
Amber,Mathis,19680426,true,Mathis_68b34
Dr.,Melendez,19930514,true,Melendez_d08d5
Glenda,Chandler,20111205,false,Chandler_c2af1
Seth,Norman,19550217,true,Norman_77c97
Jessica,Knight,19680528,true,Knight_513c8
Paul,Price,19981031,true,Price_7311b
Todd,Carpenter,19530706,true,Carpenter_8607a
Kathryn,Greene,19730803,true,Greene_f650f
Nicholas,Meadows,20071101,false,Meadows_18cf2
Frank,Reid,19520317,true,Reid_ac89c
Linda,Lynn,19640812,true,Lynn_f7104
Michael,Johnson,19990611,true,Johnson_c9d62
Jessica,Chavez,19950325,true,Chavez_302a3
Kayla,Miller,19770828,true,Miller_adfd4
Kristen,Ortiz,19990530,true,Ortiz_1e4f3
Vincent,Kelley,19860529,true,Kelley_2da76
Angela,Jackson,19750823,true,Jackson_f4421
Brenda,Patterson,20160314,false,Patterson_8e28e
Tina,Moody,20100303,false,Moody_2f405
Terry,Greene,20140301,false,Greene_d8f6e
Anthony,Mitchell,19920815,true,Mitchell_2a854
Laura,Mason,19581024,true,Mason_4ccb6
Melissa,Burton,19741012,true,Burton_56bdc
Christopher,Ramirez,20070811,false,Ramirez_3ea55
Randy,Green,19560114,true,Green_ff9ec
Michael,Ross,20040110,true,Ross_a743c
Elizabeth,Morris,19641003,true,Morris_c6490
Erica,Williams,19521225,true,Williams_07faf
Mrs.,Phillips,19690531,true,Phillips_fab0b
Julie,Johnson,19690403,true,Johnson_fef57
Andrew,Smith,19761015,true,Smith_414a0
Aaron,Anderson,19920906,true,Anderson_8d330
Mr.,Allen,19860607,true,Allen_2e8e9
John,Simpson,19751012,true,Simpson_48194
Karen,Salazar,19950502,true,Salazar_cf1ae
Chelsea,Williams,19580625,true,Williams_418d1
Denise,Kent,19570803,true,Kent_aea26
Sherry,Hicks,19611127,true,Hicks_5e5f2
David,Sullivan,19511114,true,Sullivan_c6a70
Tracy,Irwin,20100327,false,Irwin_dd979
Lisa,Edwards,20040313,true,Edwards_654df
Christopher,Ruiz,19780521,true,Ruiz_c35de
Laura,Crane,19631117,true,Crane_291fc
James,Robbins,19721112,true,Robbins_8a748
Amy,Conway,20150121,false,Conway_e1e34
Nancy,Morrison,19681216,true,Morrison_a2f34
Robert,Hughes,19880326,true,Hughes_32ef6
Candice,Johnson,19910915,true,Johnson_0b8b4
George,Moreno,20120228,false,Moreno_3c385
Melissa,Mccarthy,19841129,true,Mccarthy_22b79
Diana,Kelly,20180207,false,Kelly_5fd66
Jeffrey,Dennis,19840211,true,Dennis_95c8f
Nicholas,Maldonado,19770728,true,Maldonado_9a9e1
Jared,Liu,19840628,true,Liu_5b78c
Amy,White,19990903,true,White_bec28
Sarah,Davila,19790906,true,Davila_1977b
Melanie,Brown,19580406,true,Brown_62e93
Charles,Little,19610829,true,Little_6e3e3
Stephanie,Nash,19860810,true,Nash_bb965
Rebecca,Archer,19690528,true,Archer_6ff11
Bradley,Johnson,19850410,true,Johnson_82bd2
Karen,Oneill,19921004,true,Oneill_7278c
Jessica,Saunders,19510303,true,Saunders_e7006
Dawn,Brown,19820411,true,Brown_b3cc3
Paul,George,20050706,false,George_1c690
Miranda,Garrison,20050926,false,Garrison_0a0c4
Diane,Romero,19750303,true,Romero_1f25d
Sylvia,Allen,19770613,true,Allen_09c7b
Angela,Short,19870602,true,Short_36461
Chad,Conley,19970914,true,Conley_54a54
Katie,Gilmore,19871019,true,Gilmore_a124d
Ryan,Hughes,20180804,false,Hughes_d50c8
Stephanie,Sandoval,19510916,true,Sandoval_edfce
Christine,Moreno,19740806,true,Moreno_72b6d
Ana,Mayo,19800321,true,Mayo_02328
Nicholas,Mills,19631001,true,Mills_f511a
Cheryl,Vaughn,19990127,true,Vaughn_5de74
Jennifer,Hayes,19850106,true,Hayes_e1cbf
Maria,Brewer,19910518,true,Brewer_f45ab
Patrick,Downs,19930315,true,Downs_5fb14
Michelle,Duncan,19710308,true,Duncan_63043
Erika,Diaz,19520516,true,Diaz_583f7
Natalie,Scott,19530325,true,Scott_822bf
Mackenzie,Thompson,19700813,true,Thompson_2bfae
Kim,Hull,20030619,true,Hull_d0117
Christopher,Guerrero,20070625,false,Guerrero_761a6
Matthew,Richard,19921211,true,Richard_a9c7c
Bridget,Martin,20000115,true,Martin_2f210
Lawrence,Valdez,19530114,true,Valdez_ef935
Thomas,Reyes,19620622,true,Reyes_17728
Anthony,Crosby,19601201,true,Crosby_879d6
Jennifer,Montgomery,19710715,true,Montgomery_1a334
Tammy,York,19991117,true,York_d4c1a
Cynthia,Bailey,19790825,true,Bailey_13beb
William,Frye,19990320,true,Frye_2333d
Eric,Perez,19570824,true,Perez_92426
Lindsey,Li,20060911,false,Li_2d2e8
Sara,Ruiz,19530512,true,Ruiz_8e1f2
Brittany,DDS,19580910,true,DDS_47fcb
Christopher,Hudson,19910807,true,Hudson_ebe42
Dana,Cline,19831202,true,Cline_fba08
John,Wright,19831019,true,Wright_fefcf
Breanna,Davis,19590920,true,Davis_3e41d
Lauren,Mitchell,19840706,true,Mitchell_fc3e7
John,Brown,19701003,true,Brown_4ad3d
Peter,Tran,20110602,false,Tran_5707a
Donna,Martinez,19720325,true,Martinez_3faf5
Aaron,Thomas,20160506,false,Thomas_fec94
Deborah,Rasmussen,19600703,true,Rasmussen_16613
Jennifer,Green,20170410,false,Green_34c40
Michael,Miller,19810822,true,Miller_e6f06
Kimberly,Francis,19950207,true,Francis_d8584
Debra,Wagner,19840915,true,Wagner_0add0
Kelsey,Miller,19781107,true,Miller_d6676
Tony,Cannon,19540902,true,Cannon_d3207
Sheila,Brown,19821128,true,Brown_565a7
Rebekah,Sanchez,19620214,true,Sanchez_6d456
Brandon,Woodard,20000730,true,Woodard_0851c
Alan,Summers,20171101,false,Summers_6119a
Tonya,Cherry,19950803,true,Cherry_1d88f
Denise,Carpenter,19651103,true,Carpenter_d8255
James,Kim,19520422,true,Kim_78d37
Eric,Mcclure,20120709,false,Mcclure_9b602
Brian,Smith,19810630,true,Smith_338e5
Jeffery,Gordon,19560625,true,Gordon_3aa8c
Kyle,Taylor,19531205,true,Taylor_a535f
Thomas,Underwood,19570829,true,Underwood_5fff4
David,Jones,20030219,true,Jones_94352
Julia,Wolfe,19681219,true,Wolfe_ca217
Ashley,Johnson,19860627,true,Johnson_8ef4f
Derek,Vaughn,19680609,true,Vaughn_2cc70
Joel,Walters,19870315,true,Walters_e3cd0
Leonard,Wheeler,20070521,false,Wheeler_ac3d7
Jason,Santos,19820222,true,Santos_a3a3e
April,Spears,20030620,true,Spears_2a5e0
Gina,Butler,20170218,false,Butler_1e7b3
Cheryl,Alvarez,20050215,false,Alvarez_7a30c
Kyle,Lee,19970118,true,Lee_fb2dd
Dylan,White,20040409,true,White_a9ce2
Martin,Griffin,20050102,false,Griffin_81e87
Clinton,Curtis,19860228,true,Curtis_f3dd5
Justin,Lester,19631102,true,Lester_efb5b
Vanessa,Montgomery,19611202,true,Montgomery_8f8df
Melissa,Wiley,19780912,true,Wiley_d55e6
Jose,Bates,19660613,true,Bates_aa685
Christopher,Taylor,19960318,true,Taylor_2909f
Michael,Perkins,20181017,false,Perkins_347f7
Lisa,Moore,19941119,true,Moore_a6529
Brianna,Haynes,19980401,true,Haynes_dd4da
Lisa,Harrison,19620222,true,Harrison_c7cc0
Joe,Ewing,20160325,false,Ewing_195bc
Maria,Miller,20110401,false,Miller_9b6d6
Seth,Mayer,20000804,true,Mayer_bfd64
Erin,Sharp,20060314,false,Sharp_55a50
Cindy,Beasley,20041109,true,Beasley_059f9
Luis,Brown,19540924,true,Brown_58eac
Cassandra,Benjamin,20050125,false,Benjamin_d80a2
Kyle,Dickson,19700630,true,Dickson_7257b
Elizabeth,Gomez,19551003,true,Gomez_fd483
Tracey,Kramer,20051206,false,Kramer_48406
Julian,Newman,19580313,true,Newman_15a27
Thomas,Ferguson,19591213,true,Ferguson_fb458
David,Swanson,20021220,true,Swanson_0be9c
Kathryn,Dyer,19591210,true,Dyer_7b5ce
Shari,Barry,19690523,true,Barry_ec0f3
Holly,Wilson,19720506,true,Wilson_bb48c
Lauren,Rodriguez,19931016,true,Rodriguez_a9b99
Wesley,Young,20110131,false,Young_a0087
Ashley,Mckee,20100313,false,Mckee_caefb
Johnathan,Graham,19640727,true,Graham_44523
Ashley,Davis,20021203,true,Davis_bc9e9
Michael,Payne,19990219,true,Payne_fc6ff
Alicia,Crane,19670829,true,Crane_3536e
Ruben,Smith,19820327,true,Smith_dd450
Jeffrey,Rodriguez,19900331,true,Rodriguez_f1303
Richard,Anderson,19580706,true,Anderson_76323
Diana,Clayton,19821114,true,Clayton_2c556
Andrea,Huynh,19890929,true,Huynh_1735e
John,Hale,19830605,true,Hale_35463
William,Dunn,20160407,false,Dunn_66ed1
Brittany,Wade,20050926,false,Wade_0a0c4
Sheena,Lester,19520522,true,Lester_e9b4c
Ann,Gibson,20111023,false,Gibson_b73e0
Cynthia,Quinn,19630904,true,Quinn_f00e4
Suzanne,Colon,19861206,true,Colon_8278c
Julie,Paul,19680503,true,Paul_33656
Patricia,Webb,20120216,false,Webb_b42b0
Scott,Paul,19870523,true,Paul_595dc
Shirley,Bailey,20111031,false,Bailey_f98d0
Cameron,Atkinson,19860131,true,Atkinson_4fbc5
Brian,Allen,19560101,true,Allen_013af
Gary,Gray,20021110,true,Gray_1610d
Jacqueline,Peck,19590210,true,Peck_723a2
Brenda,Rosales,19960729,true,Rosales_b1d9a
Jeffrey,Orr,19770128,true,Orr_d3877
Lisa,Snyder,19680203,true,Snyder_d9e88
Curtis,Daniels,19631216,true,Daniels_ec349
Jessica,Coleman,19600602,true,Coleman_b4fa5
Mason,Turner,19521103,true,Turner_0bafd
Jessica,Lee,19670124,true,Lee_7f12f
Mary,Morris,19901121,true,Morris_f7b0c
Desiree,Pham,19980918,true,Pham_2772e
Melanie,Park,20010111,true,Park_e8b67
Michelle,Harmon,19871206,true,Harmon_86f8e
Brandon,Coleman,19940130,true,Coleman_df9f6
Anthony,Fletcher,20011221,true,Fletcher_fbd2b
Martin,Allen,20020924,true,Allen_7a4f2
Jason,Mcdaniel,19650403,true,Mcdaniel_50061
Travis,Wilkins,19650408,true,Wilkins_1256e
Ashlee,Boyd,20150124,false,Boyd_0c512
Victoria,Valdez,19650827,true,Valdez_68133
Patrick,Williams,19820520,true,Williams_45f5b
Johnathan,Edwards,19750120,true,Edwards_0b802
Daniel,Chambers,19940108,true,Chambers_51ac8
Alexandra,Austin,19620917,true,Austin_51160
Ryan,Garcia,19560720,true,Garcia_1729f
Angela,Mitchell,19690105,true,Mitchell_06d3f
Joseph,Navarro,19670816,true,Navarro_4edcb
Christina,Nunez,19830221,true,Nunez_b3a92
Derrick,Sanchez,19700424,true,Sanchez_9f266
Angela,Ruiz,19980922,true,Ruiz_4fd0b
Gregory,Mitchell,19620614,true,Mitchell_41c64
Ashley,Taylor,19950804,true,Taylor_a448b
David,Weaver,19920527,true,Weaver_3aeb5
Michael,Becker,19680718,true,Becker_0aa08
Bryan,Lewis,19660307,true,Lewis_ef96d
James,Villegas,20080618,false,Villegas_9cadf
Samuel,Alvarado,19900609,true,Alvarado_a3336
Gregory,Foster,19881020,true,Foster_7d968
Jimmy,Martin,20080628,false,Martin_3bb4f
Emily,Wilson,19510414,true,Wilson_bfc9c
Mark,Olsen,19950508,true,Olsen_11262
Madeline,Jones,19500830,true,Jones_2d684
Tammy,MD,20180203,false,MD_f4802
Christine,Ellis,19980617,true,Ellis_b9ff0
Justin,Mcdowell,19971212,true,Mcdowell_7c786
Michael,Cook,19890219,true,Cook_f38a1
Jesse,Johnson,20171018,false,Johnson_4e479
Steven,Huber,19810430,true,Huber_980cc
Aimee,Brown,19881012,true,Brown_0036b
Melinda,Morris,20070319,false,Morris_ad3ae
Michael,Nichols,19670926,true,Nichols_67c02
Amanda,Rodriguez,19670215,true,Rodriguez_b6c10
Christina,Wilson,19750822,true,Wilson_f4b7c
Karen,Hughes,19520518,true,Hughes_a3713
Michael,Dorsey,20100312,false,Dorsey_26624
Alyssa,Salinas,19981007,true,Salinas_4cb46
Donald,Mason,20140618,false,Mason_de4af
Amanda,Mclaughlin,20170209,false,Mclaughlin_93c4d
Robert,Herman,19711111,true,Herman_19c19
Tina,Suarez,20080826,false,Suarez_c4b3a
James,Myers,20151217,false,Myers_dfbcf
Mrs.,MD,20020424,true,MD_fd4a9
Dean,Sullivan,19720905,true,Sullivan_47de7
Joseph,Lester,20110515,false,Lester_5050e
Andrew,Serrano,19990726,true,Serrano_9851a
Joel,Alvarez,19591211,true,Alvarez_964dd
Antonio,Baker,19590605,true,Baker_e1e70
Cindy,Padilla,20030407,true,Padilla_d85c6
Ryan,Huerta,19520626,true,Huerta_4c359
John,Stein,19600426,true,Stein_30924
Joshua,Macias,19801013,true,Macias_f0501
Mr.,Walsh,19920805,true,Walsh_8cd29
Stuart,Daniels,20020317,true,Daniels_c934d
Nathan,White,19580419,true,White_ca7f3
Matthew,Thompson,19580425,true,Thompson_a5d8a
Kenneth,Knox,19990626,true,Knox_d64ed
Steve,Mitchell,19751027,true,Mitchell_1bdd4
Craig,Hendricks,19951018,true,Hendricks_a352c
Katherine,Padilla,20120612,false,Padilla_c4b17
Ricky,Kerr,19510625,true,Kerr_a02d8
Maria,Rodriguez,19710110,true,Rodriguez_8e5de
John,DVM,20120316,false,DVM_cdb38
Jeffrey,Nguyen,20130922,false,Nguyen_4798e
Jennifer,Jackson,19880217,true,Jackson_36e61
Karen,Ruiz,19550721,true,Ruiz_a6090
Jeffrey,Rodriguez,19510117,true,Rodriguez_181e9
Andrew,Garrett,20060412,false,Garrett_b7221
Gloria,Aguilar,19690606,true,Aguilar_d3661
Melissa,Allison,20050604,false,Allison_8cf50
Amber,Haynes,19771007,true,Haynes_86476
William,Jones,20051026,false,Jones_e09e3
Steven,Morton,19540902,true,Morton_d3207
Kathy,Erickson,20130125,false,Erickson_15226
Tammy,Miller,19630422,true,Miller_737fe
Steven,Hill,20090818,false,Hill_375ce
Gregory,Carr,20020409,true,Carr_7072b
Elizabeth,Vega,19880217,true,Vega_36e61
Samuel,Shields,19900112,true,Shields_433b3
Jon,Mcmillan,19920401,true,Mcmillan_9e261
Heather,Simpson,19841001,true,Simpson_b81bf
Ashley,Duncan,19501201,true,Duncan_825b6
Matthew,Kim,20150324,false,Kim_b13ec
Nicole,Anderson,19990830,true,Anderson_026b0
Andrew,Conley,19510309,true,Conley_b121e
Joshua,Jones,19541029,true,Jones_0057e
Megan,Frederick,19901214,true,Frederick_fc222
Shawn,Yang,19830621,true,Yang_1c522
Jennifer,Cruz,20070815,false,Cruz_8e201
Jerry,Lewis,19670322,true,Lewis_651a4
Mr.,PhD,19711007,true,PhD_0bc14
Lisa,Williams,19511104,true,Williams_4938c
Austin,Dougherty,20011108,true,Dougherty_586ec
Tiffany,Khan,19580302,true,Khan_57a3d
Bradley,Hanson,20160929,false,Hanson_d4d0e
Debra,Lee,19530716,true,Lee_c0ec4
Juan,Ellison,20121222,false,Ellison_c226f
Alexander,Knight,19740812,true,Knight_7e064
Kristy,Johnson,19811127,true,Johnson_ab809
Micheal,Castro,19861110,true,Castro_af31d
Scott,Dunn,19630707,true,Dunn_f2697
Tyler,Johnson,19580113,true,Johnson_86331
Daniel,Alexander,19910410,true,Alexander_e4bde
Jennifer,Powell,19511027,true,Powell_416af
Joseph,Cross,19530126,true,Cross_36c08
Stacy,Wright,19641026,true,Wright_90221
Jennifer,Sosa,19910628,true,Sosa_4b6c8
Dr.,PhD,19720920,true,PhD_1466d
Charles,Hall,19520429,true,Hall_da887
Jennifer,Ward,19980123,true,Ward_1a66c
Courtney,Jones,19700605,true,Jones_bec66
Ashley,Sanders,19841005,true,Sanders_39c9e
Monica,Thomas,20010227,true,Thomas_57a84
Stacey,Johnston,19721018,true,Johnston_d9fc1
Matthew,Fisher,19500314,true,Fisher_3487a
Stephen,Caldwell,19581117,true,Caldwell_e1b9b
Amanda,Allen,20110527,false,Allen_c55bb
Reginald,Wheeler,19870122,true,Wheeler_b5a77
Michael,Mckee,20000917,true,Mckee_92c0e
Mrs.,Richard,19901002,true,Richard_fb535
Roy,Park,19551029,true,Park_a639e
Alexander,Hampton,19900713,true,Hampton_a16cf
Lisa,Smith,19580819,true,Smith_f312f
Brian,Peters,20181127,false,Peters_e230f
Brittany,King,19761222,true,King_bc118
James,Fuller,20150326,false,Fuller_15261
Kevin,Hernandez,19521002,true,Hernandez_b6540
Jason,Sanders,19571114,true,Sanders_ba49d
Charles,Garcia,20130513,false,Garcia_da6ee
Laura,Martin,20141027,false,Martin_03127
Joel,Aguilar,20061010,false,Aguilar_f2be9
Gina,Simmons,19730216,true,Simmons_b5738
William,White,20130221,false,White_eac60
Matthew,Odonnell,20100926,false,Odonnell_8ceaf
Sara,Barnett,19571029,true,Barnett_2fdf8
Stephanie,Charles,19601105,true,Charles_c7c1f
Steven,Barrett,19540122,true,Barrett_4e8e4
Margaret,Buckley,20171201,false,Buckley_defef
Jesus,Fisher,19900622,true,Fisher_fbf84
Walter,Wiggins,19790522,true,Wiggins_71b94
Travis,Stone,19631213,true,Stone_faf37
Jonathan,Castro,19700409,true,Castro_49d90
Richard,Carroll,19610526,true,Carroll_78391
Joshua,Tapia,19881020,true,Tapia_7d968
Ashley,Wright,19810823,true,Wright_7a20b
Karen,Smith,20150107,false,Smith_960c4
Kathryn,Oconnell,19790427,true,Oconnell_d9b4e
Sarah,Wagner,19800603,true,Wagner_40507
Sheryl,Baker,19880913,true,Baker_3a4c9
Lisa,Scott,19840711,true,Scott_1a9d4
Tamara,Mason,20101004,false,Mason_959ba
Stephen,Perez,19820909,true,Perez_a6278
Michelle,Fletcher,19831024,true,Fletcher_e6fff
Krystal,Bell,19600201,true,Bell_42618
Maureen,Davis,20080420,false,Davis_04ee7
Ashley,Morris,19750329,true,Morris_5c574
Felicia,Hammond,19840120,true,Hammond_aa091
Ronald,Harper,20161129,false,Harper_4818b
Carol,Murphy,19640317,true,Murphy_ecd95
Cody,Marquez,20100715,false,Marquez_0dca6
Kiara,Bishop,20060323,false,Bishop_fc561
Jesse,Moss,19610730,true,Moss_dbf94
Maria,Mcdonald,19960401,true,Mcdonald_13695
John,Murphy,20040908,true,Murphy_22f21
Patricia,Turner,19860106,true,Turner_56fa4
Reginald,Martinez,20001214,true,Martinez_c7a87
Stephanie,Brewer,20010817,true,Brewer_1cfe1
Kimberly,Cooper,19940129,true,Cooper_1097a
Vickie,Stuart,19720716,true,Stuart_7fe4e
Louis,Williams,20061105,false,Williams_138a5
Anthony,Tapia,19710218,true,Tapia_1f89b
Devin,Pugh,20050413,false,Pugh_f4390
Sara,Brown,19800421,true,Brown_6aa81
Tanya,Gonzales,20090218,false,Gonzales_a285d
Mrs.,DDS,20161104,false,DDS_b34e1
William,Ward,19960421,true,Ward_5db81
Ashley,MD,20160922,false,MD_b382f
Aaron,Williams,20160823,false,Williams_721c9
Michael,Russell,19680308,true,Russell_203e4
Heather,Robinson,20110412,false,Robinson_eab3a
Rick,Fritz,19680219,true,Fritz_fbd7b
Michael,Hill,19930922,true,Hill_4d846
Ethan,Garcia,19510522,true,Garcia_774b5
Hector,Yates,19871017,true,Yates_7ff83
Brandon,Willis,19970923,true,Willis_ec8d2
Holly,Parker,19560210,true,Parker_50630
Karen,Herring,19910314,true,Herring_0fb52
Michael,Smith,20141227,false,Smith_0e9fb
Shawna,Andrews,19981115,true,Andrews_776f9
Ruben,Lee,19670303,true,Lee_38aa8
Jennifer,Taylor,20071017,false,Taylor_bf646
Veronica,Obrien,20001128,true,Obrien_a0d8f
Crystal,Bryant,19920508,true,Bryant_66f94
Lori,Guerrero,20060802,false,Guerrero_fb8aa
Adam,Silva,19610627,true,Silva_ece4b
Jose,Mcbride,20090518,false,Mcbride_95ee6
Ernest,Simon,19650820,true,Simon_b9320
Dana,Hernandez,19940126,true,Hernandez_3d7b1
Lisa,Hopkins,19561018,true,Hopkins_a6b20
Cory,Riley,19810623,true,Riley_b8d0b
Danny,Davenport,19950416,true,Davenport_9c980
Zachary,DDS,20130325,false,DDS_fbdf8
Amanda,Bernard,19860211,true,Bernard_cc2c8
Michelle,PhD,20160924,false,PhD_37401
Molly,Hodges,19520429,true,Hodges_da887
Tara,Dudley,19820106,true,Dudley_00a1a
Keith,Walsh,19650523,true,Walsh_bdb8d
Matthew,Barrett,19850827,true,Barrett_a0f0b
Leslie,Pierce,19870605,true,Pierce_2c87a
Jonathon,Marsh,19680402,true,Marsh_7e0ba
Kristin,Dillon,19650907,true,Dillon_19d9f
Lauren,Harris,19780811,true,Harris_e20bd
Sean,Morales,20030920,true,Morales_867f3
Stephanie,Pierce,19630426,true,Pierce_e7443
Amanda,Parker,19750310,true,Parker_04c42
Patrick,Johnson,19770828,true,Johnson_adfd4
Jeffrey,Lowery,19900516,true,Lowery_4c33b
Bethany,Morales,20170726,false,Morales_ecad3
Andrea,Dennis,19570926,true,Dennis_14df3
John,Mendoza,19850519,true,Mendoza_fa60d
Kevin,Campos,19780724,true,Campos_c6812
Katie,Parks,19750422,true,Parks_66f71
Robert,Johnson,19571114,true,Johnson_ba49d
Lucas,Graham,19860121,true,Graham_1f285
Evan,Anderson,20021019,true,Anderson_a6982
Donna,Pineda,19850214,true,Pineda_849e2
Connie,Berger,19590607,true,Berger_03ef4
Todd,Jordan,19721229,true,Jordan_14a3c
Arthur,Hogan,19820315,true,Hogan_5a330
Allison,Baxter,19510713,true,Baxter_7d520
Connie,Rogers,19671026,true,Rogers_8a693
Erin,Berger,20080302,false,Berger_1de6a
Christina,Schneider,19930430,true,Schneider_cf4d5
Jeremy,Krueger,19830715,true,Krueger_b37c9
Michael,Bailey,19530814,true,Bailey_a4e8f
Nancy,Wood,19530130,true,Wood_198dd
Ruben,Wise,19770131,true,Wise_f9058
Robert,Thomas,19650102,true,Thomas_a6363
Heidi,Elliott,20060523,false,Elliott_7cd34
Colleen,Barnes,19520521,true,Barnes_c87cf
Evan,Stephens,20070114,false,Stephens_7d8e2
Yvonne,Terrell,19630311,true,Terrell_371b6
David,Cooper,19790826,true,Cooper_d9240
Philip,Hudson,19820713,true,Hudson_b3da8
Ryan,Miller,19810311,true,Miller_db66c
Sierra,Mcdaniel,20030713,true,Mcdaniel_4de3f
Michelle,Benson,19900523,true,Benson_053a2
Anthony,Spencer,20040726,true,Spencer_30d3e
Brandon,Harrison,19961019,true,Harrison_b50d1
Kayla,Mendoza,19990926,true,Mendoza_77a04
Wendy,Smith,19700128,true,Smith_85c0b
Leslie,Diaz,19570430,true,Diaz_0bd1d
Robert,Austin,20080701,false,Austin_97c5b
Grant,Snyder,19731031,true,Snyder_d3f05
Lisa,Tucker,19771117,true,Tucker_e1654
Joseph,Mcintyre,19731109,true,Mcintyre_6bd51
Cynthia,Crawford,19640602,true,Crawford_2de52
Debra,Reeves,19740615,true,Reeves_17c55
Brandi,Jenkins,19651228,true,Jenkins_27fe6
Richard,Terry,19550825,true,Terry_f0658
Laura,Adams,19840917,true,Adams_cbb35
Jeffery,Coleman,19621208,true,Coleman_a21be
James,Wright,20060503,false,Wright_5993a
Michael,Baird,19590318,true,Baird_601f8
Andrea,Campbell,19620617,true,Campbell_1ea1a
Melissa,Donaldson,19630903,true,Donaldson_ccedb
Debra,Brown,20160701,false,Brown_1d407
Jesse,Flores,19770603,true,Flores_c9e14
Keith,White,19840310,true,White_635c6
Amy,Haynes,19600314,true,Haynes_18bc2
Nicole,Watson,19660712,true,Watson_e796d
Mr.,PhD,20101027,false,PhD_2aa71
Isabel,Young,19800723,true,Young_0d941
Rebecca,Guzman,19711114,true,Guzman_5eb40
Jason,Robinson,19770318,true,Robinson_c67fa
Jason,Carpenter,19710304,true,Carpenter_cc79a
Teresa,Warren,19800219,true,Warren_fb409
Tammy,Berg,19880202,true,Berg_4f55e
John,Roberts,19540315,true,Roberts_d606a
